,district,ido,keido
12733,江戸川区,35.66010900000001,139.86719
12734,杉並区,35.707654,139.63736200000002
12735,世田谷区,35.62465800000001,139.657306
12736,杉並区,35.68092,139.61064
12737,豊島区,35.729118,139.727063
12738,新宿区,35.693492,139.714956
12739,中野区,35.703674,139.68496499999998
12740,葛飾区,35.77205900000001,139.878852
12741,江東区,35.67760999999999,139.80258899999998
12742,渋谷区,35.67373900000001,139.677973
12743,中野区,35.708805,139.689222
12744,豊島区,35.733942,139.708535
12745,世田谷区,35.602554,139.64013300000002
12746,豊島区,35.71537100000001,139.708283
12747,足立区,35.763224,139.765885
12748,港区,35.664373,139.755933
12749,千代田区,35.696656,139.75065700000002
12750,足立区,35.788807,139.768057
12751,板橋区,35.783634,139.66998999999998
12752,文京区,35.729052,139.74068300000002
12753,世田谷区,35.63572199999999,139.590318
12754,目黒区,35.622478,139.700998
12755,目黒区,35.62806099999999,139.698687
12756,練馬区,35.73645399999999,139.591745
12757,葛飾区,35.750419,139.85046100000002
12758,中央区,35.675598,139.77503000000002
12759,豊島区,35.7342,139.724058
12760,新宿区,35.69948400000001,139.693877
12761,杉並区,35.691704,139.595886
12762,港区,35.657685,139.721105
12763,豊島区,35.73790800000001,139.731843
12764,中央区,35.683446,139.7865
12765,練馬区,35.758083,139.579253
12766,北区,35.76041125060254,139.73106131731998
12767,目黒区,35.618287,139.670026
12768,新宿区,35.69577899999999,139.692462
12769,大田区,35.567905,139.68858899999998
12770,江東区,35.672329,139.81288500000002
12771,目黒区,35.644145,139.694942
12772,墨田区,35.698388,139.81263700000002
12773,台東区,35.716008,139.79085700000002
12774,荒川区,35.730514,139.781233
12775,千代田区,35.69844600000001,139.760355
12776,北区,35.787935,139.713575
12777,中野区,35.699891,139.673249
12778,港区,35.670737,139.72818999999998
12779,練馬区,35.746992,139.665977
12780,港区,35.661959,139.757566
12781,足立区,35.77579,139.77936499999998
12782,江東区,35.658936,139.79692
12783,板橋区,35.756394,139.689234
12784,目黒区,35.63162600000001,139.689354
12785,大田区,35.54735,139.711908
12786,港区,35.661557,139.754002
12787,練馬区,35.748723,139.64621699999998
12788,新宿区,35.70515200000001,139.72771799999998
12789,葛飾区,35.72053,139.85276299999998
12790,品川区,35.59615,139.736031
12791,渋谷区,35.679788,139.68628600000002
12792,港区,35.663089,139.755002
12793,葛飾区,35.750419,139.85046100000002
12794,中野区,35.695683,139.670734
12795,品川区,35.61219600000001,139.70408799999998
12796,豊島区,35.721718,139.709586
12797,世田谷区,35.630497,139.659312
12798,台東区,35.725435,139.792784
12799,港区,35.64955300000001,139.730211
12800,足立区,35.784064,139.828437
12801,葛飾区,35.743997,139.84540900000002
12802,品川区,35.620349,139.745247
12803,千代田区,35.699206,139.750564
12804,足立区,35.77543400000001,139.808267
12805,江東区,35.672329,139.81288500000002
12806,港区,35.633695,139.750679
12807,板橋区,35.784443,139.639891
12808,新宿区,35.706768,139.691302
12809,中野区,35.714638,139.656504
12810,杉並区,35.70222800000001,139.61033500000002
12811,葛飾区,35.743997,139.84540900000002
12812,文京区,35.711978,139.752073
12813,台東区,35.72754699999999,139.78753799999998
12814,大田区,35.569868,139.700563
12815,豊島区,35.729118,139.727063
12816,練馬区,35.732412,139.595187
12817,北区,35.76110999999999,139.737643
12818,江戸川区,35.710031,139.908431
12819,北区,35.76177,139.724846
12820,足立区,35.757149,139.79809
12821,足立区,35.791652,139.767304
12822,世田谷区,35.673599,139.616587
12823,中野区,35.725826,139.666355
12824,世田谷区,35.64143499999999,139.649233
12825,台東区,35.72100800000001,139.79026499999998
12826,江東区,35.675651,139.797915
12827,渋谷区,35.657632,139.69487
12828,荒川区,35.73002,139.788725
12829,江戸川区,35.688308,139.905398
12830,板橋区,35.784443,139.639891
12831,渋谷区,35.670429,139.710341
12832,千代田区,35.690557,139.74359099999998
12833,江戸川区,35.731473,139.88835500000002
12834,大田区,35.593618,139.70101200000002
12835,杉並区,35.688028,139.61224
12836,大田区,35.569868,139.700563
12837,葛飾区,35.765137,139.840946
12838,江戸川区,35.715025,139.89383999999998
12839,板橋区,35.753991,139.706456
12840,杉並区,35.70112,139.639847
12841,練馬区,35.758913,139.617597
12842,葛飾区,35.743153,139.872295
12843,港区,35.64955300000001,139.730211
12844,江戸川区,35.665844,139.870654
12845,世田谷区,35.657128,139.66640900000002
12846,墨田区,35.72098300000001,139.813857
12847,足立区,35.763224,139.765885
12848,大田区,35.569474,139.69739199999998
12849,中野区,35.733385,139.632821
12850,世田谷区,35.646311,139.67280300000002
12851,杉並区,35.69081,139.643548
12852,世田谷区,35.602386,139.644285
12853,世田谷区,35.654414,139.657549
12854,台東区,35.703663,139.78578000000002
12855,墨田区,35.720757,139.83689099999998
12856,新宿区,35.698586,139.68963200000002
12857,江東区,35.671463,139.798098
12858,台東区,35.724597,139.799329
12859,江戸川区,35.70590900000001,139.859425
12860,足立区,35.78019600000001,139.813414
12861,葛飾区,35.743997,139.84540900000002
12862,足立区,35.779211,139.834924
12863,中央区,35.67196699999999,139.767249
12864,世田谷区,35.637149,139.66806
12865,世田谷区,35.670155,139.591035
12866,練馬区,35.757246,139.574498
12867,渋谷区,35.670429,139.710341
12868,港区,35.634002,139.745217
12869,杉並区,35.703516,139.657941
12870,大田区,35.600944,139.697809
12871,大田区,35.571149,139.73339
12872,目黒区,35.614551,139.675877
12873,杉並区,35.70950900000001,139.64078700000002
12874,世田谷区,35.641199,139.671487
12875,葛飾区,35.76121699999999,139.833733
12876,北区,35.78886400000001,139.694362
12877,港区,35.626603,139.734492
12878,中央区,35.673306,139.77766699999998
12879,千代田区,35.684487,139.740505
12880,世田谷区,35.637698,139.664603
12881,豊島区,35.73267,139.740534
12882,港区,35.657912,139.725535
12883,足立区,35.744936,139.792197
12884,渋谷区,35.66638837798594,139.6941170590431
12885,目黒区,35.631231,139.697342
12886,練馬区,35.735257,139.651352
12887,江東区,35.671002,139.80145900000002
12888,足立区,35.761522,139.805576
12889,世田谷区,35.602624,139.648643
12890,港区,35.650887,139.734381
12891,台東区,35.71759,139.784324
12892,江戸川区,35.725882,139.874552
12893,品川区,35.624114,139.713777
12894,練馬区,35.757756,139.620976
12895,文京区,35.709746,139.736945
12896,渋谷区,35.663127,139.70036299999998
12897,江東区,35.68360300000001,139.815501
12898,中央区,35.674363,139.78266399999998
12899,大田区,35.567425,139.738306
12900,杉並区,35.695787,139.657127
12901,江戸川区,35.69863400000001,139.913259
12902,大田区,35.553666,139.715608
12903,世田谷区,35.659556,139.657205
12904,江戸川区,35.70078200000001,139.900025
12905,江戸川区,35.718382,139.873891
12906,杉並区,35.707906,139.647784
12907,中野区,35.700188,139.66921399999998
12908,新宿区,35.71097800000001,139.706426
12909,新宿区,35.720912,139.676389
12910,江戸川区,35.681494,139.864886
12911,渋谷区,35.67374,139.689648
12912,港区,35.65512899999999,139.735594
12913,練馬区,35.735084,139.65876799999998
12914,世田谷区,35.661586,139.644882
12915,新宿区,35.705069,139.729478
12916,江東区,35.670547,139.793901
12917,品川区,35.616355,139.701445
12918,足立区,35.780269,139.785368
12919,世田谷区,35.66540900000001,139.644312
12920,板橋区,35.75433,139.68701299999998
12921,杉並区,35.708198,139.62881399999998
12922,港区,35.640807,139.756877
12923,品川区,35.59615,139.736031
12924,板橋区,35.778658,139.695487
12925,杉並区,35.695787,139.657127
12926,渋谷区,35.675148,139.667012
12927,大田区,35.574012,139.677849
12928,板橋区,35.783634,139.66998999999998
12929,中央区,35.669843,139.779681
12930,文京区,35.70970300000001,139.72962900000002
12931,豊島区,35.729118,139.727063
12932,港区,35.663308,139.751064
12933,港区,35.63180399999999,139.73433799999998
12934,江東区,35.656617,139.80343200000002
12935,中野区,35.729054,139.633038
12936,江戸川区,35.70488800000001,139.879248
12937,品川区,35.628101,139.717331
12938,足立区,35.772706,139.741102
12939,江戸川区,35.710151,139.877726
12940,葛飾区,35.715976,139.862179
12941,新宿区,35.690064,139.70838700000002
12942,江戸川区,35.665455,139.87788899999998
12943,新宿区,35.703242,139.743644
12944,世田谷区,35.660922,139.599705
12945,江戸川区,35.722542,139.883413
12946,江戸川区,35.671374,139.869494
12947,豊島区,35.729156,139.703878
12948,葛飾区,35.725094,139.867598
12949,足立区,35.749437,139.79773
12950,江戸川区,35.704904,139.90207
12951,港区,35.65322600000001,139.735398
12952,品川区,35.614948,139.748747
12953,大田区,35.55262000000001,139.720287
12954,江東区,35.669582,139.812579
12955,墨田区,35.711774,139.80461200000002
12956,大田区,35.594972,139.670322
12957,中央区,35.660441,139.782678
12958,葛飾区,35.765137,139.840946
12959,板橋区,35.784443,139.639891
12960,板橋区,35.78897,139.645958
12961,江戸川区,35.670966,139.873758
12962,新宿区,35.690064,139.70838700000002
12963,豊島区,35.71514699999999,139.716155
12964,足立区,35.771394,139.748646
12965,足立区,35.783317,139.813445
12966,墨田区,35.704433,139.81216899999998
12967,港区,35.64508,139.73341299999998
12968,板橋区,35.744553,139.697121
12969,中央区,35.674363,139.78266399999998
12970,世田谷区,35.636667,139.642379
12971,中野区,35.695683,139.670734
12972,墨田区,35.694833,139.812102
12973,杉並区,35.713724,139.631649
12974,新宿区,35.706956,139.73752199999998
12975,大田区,35.565696,139.719843
12976,品川区,35.60169099999999,139.738094
12977,中央区,35.65477199999999,139.773673
12978,目黒区,35.648126,139.6969
12979,足立区,35.771394,139.748646
12980,中央区,35.672801,139.77414199999998
12981,葛飾区,35.774498,139.87549
12982,世田谷区,35.654414,139.657549
12983,荒川区,35.739969,139.77134099999998
12984,千代田区,35.690601,139.768027
12985,台東区,35.703663,139.78578000000002
12986,足立区,35.763224,139.765885
12987,台東区,35.709802,139.78659
12988,杉並区,35.701628,139.622105
12989,世田谷区,35.66337,139.600722
12990,大田区,35.554648,139.73654299999998
12991,品川区,35.600022,139.740675
12992,世田谷区,35.646311,139.67280300000002
12993,江戸川区,35.671553,139.863457
12994,練馬区,35.758412,139.656626
12995,港区,35.639747,139.74711399999998
12996,中野区,35.733101,139.629149
12997,新宿区,35.706956,139.73752199999998
12998,江東区,35.688767,139.812698
12999,世田谷区,35.640234,139.622318
13000,板橋区,35.751817,139.713809
13001,北区,35.74799799999999,139.75328100000002
13002,江戸川区,35.658707,139.87743999999998
13003,江戸川区,35.697803,139.90280800000002
13004,練馬区,35.73360200000001,139.572939
13005,練馬区,35.761385,139.583415
13006,墨田区,35.697742,139.806907
13007,中央区,35.682601,139.783679
13008,文京区,35.705786,139.76886000000002
13009,杉並区,35.674144,139.651093
13010,港区,35.650887,139.734381
13011,品川区,35.596874,139.734221
13012,港区,35.660852,139.716026
13013,台東区,35.721389,139.77475900000002
13014,台東区,35.722014,139.783884
13015,江東区,35.690896,139.817713
13016,足立区,35.765351,139.822318
13017,杉並区,35.713118,139.60221299999998
13018,足立区,35.785898,139.818488
13019,江戸川区,35.711276,139.862301
13020,足立区,35.775806,139.794888
13021,豊島区,35.73182100000001,139.722747
13022,品川区,35.606827,139.698974
13023,葛飾区,35.72719199999999,139.853289
13024,港区,35.670737,139.72818999999998
13025,練馬区,35.753944,139.58930800000002
13026,北区,35.772103,139.73285900000002
13027,品川区,35.59615,139.736031
13028,世田谷区,35.66540900000001,139.644312
13029,世田谷区,35.665167,139.658908
13030,練馬区,35.734074,139.675112
13031,世田谷区,35.634776,139.658269
13032,品川区,35.596139,139.72340400000002
13033,練馬区,35.761538,139.61422
13034,板橋区,35.75433,139.68701299999998
13035,足立区,35.782985,139.79453999999998
13036,世田谷区,35.67938400000001,139.59665800000002
13037,港区,35.65233,139.747302
13038,中野区,35.698994,139.68565800000002
13039,新宿区,35.684529,139.689179
13040,中野区,35.712035,139.662903
13041,目黒区,35.624841,139.69246299999998
13042,足立区,35.780571,139.771587
13043,千代田区,35.69649099999999,139.759073
13044,江戸川区,35.740653,139.88908700000002
13045,文京区,35.72369699999999,139.740519
13046,中央区,35.674363,139.78266399999998
13047,豊島区,35.736414,139.71731200000002
13048,北区,35.778244,139.735197
13049,大田区,35.56498900000001,139.729107
13050,墨田区,35.711901,139.819652
13051,港区,35.669375,139.73546000000002
13052,葛飾区,35.77205900000001,139.878852
13053,杉並区,35.721573,139.601962
13054,杉並区,35.69534756845562,139.6318496420899
13055,足立区,35.764485,139.832352
13056,台東区,35.713884,139.78662
13057,港区,35.64989,139.74121200000002
13058,足立区,35.74783499999999,139.801407
13059,杉並区,35.696379,139.643724
13060,練馬区,35.753148,139.573302
13061,世田谷区,35.656649,139.61373899999998
13062,渋谷区,35.682216,139.678379
13063,墨田区,35.72683400000001,139.821553
13064,大田区,35.560144,139.721394
13065,足立区,35.795695,139.79276299999998
13066,豊島区,35.735373,139.712803
13067,板橋区,35.764848,139.706841
13068,杉並区,35.685354,139.620115
13069,練馬区,35.743419,139.664963
13070,杉並区,35.674985,139.617267
13071,練馬区,35.74231599999999,139.629557
13072,文京区,35.705017,139.756296
13073,渋谷区,35.683222,139.693911
13074,板橋区,35.778714,139.63858000000002
13075,大田区,35.575581,139.701131
13076,世田谷区,35.646311,139.67280300000002
13077,品川区,35.59520399999999,139.727018
13078,世田谷区,35.637149,139.66806
13079,杉並区,35.689283,139.61947
13080,品川区,35.60285,139.70486499999998
13081,世田谷区,35.643982,139.65811200000002
13082,足立区,35.78373900000001,139.80418799999998
13083,板橋区,35.76364500000001,139.67944599999998
13084,練馬区,35.739857,139.658958
13085,中野区,35.708805,139.689222
13086,品川区,35.621432,139.716165
13087,大田区,35.589326,139.671359
13088,世田谷区,35.634197,139.619541
13089,墨田区,35.72098300000001,139.813857
13090,杉並区,35.696379,139.643724
13091,豊島区,35.733016,139.731991
13092,世田谷区,35.62342899999999,139.65211499999998
13093,北区,35.780738,139.720619
13094,千代田区,35.70143,139.77237
13095,大田区,35.59054099999999,139.705525
13096,世田谷区,35.637009,139.645924
13097,港区,35.658587,139.753717
13098,大田区,35.585089,139.674611
13099,台東区,35.717281,139.79583799999997
13100,中野区,35.722956,139.646677
13101,世田谷区,35.632993,139.647806
13102,中野区,35.720673,139.67013300000002
13103,葛飾区,35.755142,139.831128
13104,足立区,35.751393,139.792051
13105,江東区,35.67058,139.804051
13106,北区,35.739093,139.749978
13107,大田区,35.59054099999999,139.705525
13108,豊島区,35.73182100000001,139.722747
13109,世田谷区,35.636575,139.661146
13110,江東区,35.66725200000001,139.806803
13111,練馬区,35.743913,139.599167
13112,中央区,35.674363,139.78266399999998
13113,足立区,35.779603,139.794499
13114,中央区,35.695734,139.78375400000002
13115,杉並区,35.70753,139.652095
13116,台東区,35.727712,139.802622
13117,杉並区,35.691704,139.595886
13118,練馬区,35.73929000000001,139.575765
13119,葛飾区,35.75532600000001,139.87186599999998
13120,板橋区,35.75595,139.69805
13121,杉並区,35.683402,139.658255
13122,杉並区,35.67345,139.611224
13123,足立区,35.79724500000001,139.842774
13124,板橋区,35.777401,139.65253
13125,練馬区,35.75307100000001,139.635199
13126,台東区,35.703663,139.78578000000002
13127,江戸川区,35.698141,139.84878
13128,江東区,35.695719,139.829343
13129,練馬区,35.728555,139.651607
13130,北区,35.76323400000001,139.730269
13131,豊島区,35.736067,139.722153
13132,品川区,35.624169,139.72818999999998
13133,杉並区,35.70218,139.63283
13134,世田谷区,35.62414099999999,139.603904
13135,新宿区,35.707939,139.729794
13136,文京区,35.718795,139.75276100000002
13137,葛飾区,35.76764,139.847139
13138,大田区,35.556675,139.706595
13139,練馬区,35.732712,139.647523
13140,江戸川区,35.738041,139.880194
13141,豊島区,35.727961,139.682395
13142,世田谷区,35.605583,139.636717
13143,大田区,35.569934,139.704095
13144,中野区,35.712035,139.662903
13145,港区,35.650887,139.734381
13146,新宿区,35.720912,139.676389
13147,北区,35.772514,139.706779
13148,港区,35.64508,139.73341299999998
13149,港区,35.660852,139.716026
13150,杉並区,35.699724,139.658421
13151,豊島区,35.729765,139.688511
13152,中野区,35.698994,139.68565800000002
13153,世田谷区,35.64027,139.604999
13154,中野区,35.681907,139.662141
13155,港区,35.648744,139.755448
13156,足立区,35.770916,139.833559
13157,練馬区,35.73360200000001,139.572939
13158,葛飾区,35.757426,139.832027
13159,文京区,35.705017,139.756296
13160,足立区,35.759926,139.82833200000002
13161,新宿区,35.697266,139.73484399999998
13162,世田谷区,35.654361,139.635256
13163,北区,35.770232,139.718747
13164,千代田区,35.695402,139.762406
13165,大田区,35.57481352327957,139.71014685680242
13166,練馬区,35.766732,139.660792
13167,杉並区,35.676313,139.661301
13168,中野区,35.695683,139.670734
13169,大田区,35.61018499999999,139.688469
13170,練馬区,35.757791,139.63406799999998
13171,杉並区,35.688028,139.61224
13172,足立区,35.751635,139.80270900000002
13173,大田区,35.561768,139.71833700000002
13174,練馬区,35.756373,139.593674
13175,文京区,35.718795,139.75276100000002
13176,北区,35.770183,139.71316399999998
13177,世田谷区,35.66972600000001,139.620901
13178,江東区,35.681075,139.818882
13179,世田谷区,35.66972600000001,139.620901
13180,練馬区,35.733556,139.61258
13181,世田谷区,35.636575,139.661146
13182,荒川区,35.73002,139.788725
13183,港区,35.645681,139.725504
13184,杉並区,35.703409,139.641499
13185,杉並区,35.673872,139.62286
13186,世田谷区,35.635232,139.674012
13187,北区,35.743136,139.721899
13188,豊島区,35.743125,139.715835
13189,新宿区,35.702675,139.705706
13190,中野区,35.698994,139.68565800000002
13191,練馬区,35.752181,139.627806
13192,大田区,35.569868,139.700563
13193,墨田区,35.725348,139.81760400000002
13194,葛飾区,35.759725,139.86396399999998
13195,豊島区,35.734158,139.734822
13196,大田区,35.57481352327957,139.71014685680242
13197,練馬区,35.746837,139.621437
13198,新宿区,35.7032,139.726729
13199,練馬区,35.739857,139.658958
13200,豊島区,35.71514699999999,139.716155
13201,板橋区,35.769957,139.667866
13202,豊島区,35.7342,139.724058
13203,墨田区,35.690419,139.796982
13204,世田谷区,35.651194,139.618179
13205,品川区,35.606804,139.726718
13206,世田谷区,35.629712,139.679434
13207,大田区,35.582366,139.696993
13208,江戸川区,35.709825,139.841548
13209,世田谷区,35.653642,139.679955
13210,世田谷区,35.603788,139.663237
13211,葛飾区,35.760223,139.87237199999998
13212,足立区,35.74257700000001,139.792502
13213,江東区,35.691697,139.822377
13214,大田区,35.55895800000001,139.692724
13215,新宿区,35.696556,139.703825
13216,北区,35.752972,139.74352199999998
13217,大田区,35.579466,139.73193899999998
13218,練馬区,35.764643,139.637294
13219,台東区,35.717281,139.79583799999997
13220,墨田区,35.723057,139.828893
13221,港区,35.648895,139.725718
13222,目黒区,35.653326,139.68653700000002
13223,江戸川区,35.707253,139.847289
13224,豊島区,35.7356,139.704677
13225,葛飾区,35.7489,139.83913700000002
13226,練馬区,35.731712,139.654659
13227,江東区,35.682879,139.83308300000002
13228,江東区,35.640503,139.802348
13229,台東区,35.726598,139.789906
13230,葛飾区,35.742729,139.878158
13231,渋谷区,35.66638837798594,139.6941170590431
13232,江東区,35.681075,139.818882
13233,豊島区,35.739794,139.734395
13234,北区,35.74518,139.724294
13235,豊島区,35.739794,139.734395
13236,中央区,35.674363,139.78266399999998
13237,練馬区,35.739857,139.658958
13238,大田区,35.58342899999999,139.70819699999998
13239,大田区,35.558726,139.725287
13240,新宿区,35.713475,139.697204
13241,中野区,35.69011500000001,139.67871599999998
13242,台東区,35.72804199999999,139.792673
13243,港区,35.670737,139.72818999999998
13244,世田谷区,35.67042100000001,139.669265
13245,足立区,35.783317,139.813445
13246,豊島区,35.741018,139.720232
13247,新宿区,35.707939,139.729794
13248,練馬区,35.734074,139.675112
13249,足立区,35.811593,139.76798300000002
13250,中野区,35.695683,139.670734
13251,杉並区,35.71009,139.604576
13252,足立区,35.763224,139.765885
13253,葛飾区,35.743501,139.861109
13254,台東区,35.71412438484393,139.7878278183748
13255,中央区,35.685222,139.789481
13256,江戸川区,35.65649099999999,139.866167
13257,品川区,35.61674199999999,139.7138
13258,足立区,35.745585,139.815065
13259,足立区,35.763224,139.765885
13260,大田区,35.60700999999999,139.692666
13261,板橋区,35.776639,139.689122
13262,墨田区,35.710776,139.813826
13263,大田区,35.554648,139.73654299999998
13264,港区,35.65512899999999,139.735594
13265,墨田区,35.708431,139.826369
13266,葛飾区,35.777659,139.856057
13267,大田区,35.568861,139.71518500000002
13268,足立区,35.79102899999999,139.79544099999998
13269,台東区,35.704404,139.79106299999998
13270,世田谷区,35.630497,139.659312
13271,北区,35.765801,139.71665
13272,練馬区,35.737678,139.617338
13273,足立区,35.764148,139.816971
13274,世田谷区,35.667079,139.624295
13275,北区,35.761045,139.717947
13276,荒川区,35.73002,139.788725
13277,練馬区,35.73851900000001,139.669502
13278,目黒区,35.62806099999999,139.698687
13279,墨田区,35.689285,139.801596
13280,江東区,35.688004,139.799196
13281,港区,35.657685,139.721105
13282,港区,35.640556,139.735173
13283,大田区,35.554943,139.730633
13284,練馬区,35.737678,139.617338
13285,港区,35.639386,139.725425
13286,江東区,35.670547,139.793901
13287,板橋区,35.756394,139.689234
13288,足立区,35.781838,139.809753
13289,大田区,35.589326,139.671359
13290,世田谷区,35.641199,139.671487
13291,中野区,35.702893,139.663333
13292,板橋区,35.794868,139.641964
13293,港区,35.650981,139.75476899999998
13294,文京区,35.729052,139.74068300000002
13295,足立区,35.786986,139.790347
13296,大田区,35.569868,139.700563
13297,江東区,35.698131,139.842157
13298,足立区,35.777123,139.740471
13299,足立区,35.787855,139.775443
13300,墨田区,35.690419,139.796982
13301,足立区,35.749437,139.79773
13302,品川区,35.617769,139.72680400000002
13303,足立区,35.796992,139.819152
13304,大田区,35.574012,139.677849
13305,板橋区,35.772718,139.638587
13306,世田谷区,35.61121,139.639622
13307,豊島区,35.727961,139.682395
13308,墨田区,35.694484,139.804232
13309,港区,35.663089,139.755002
13310,千代田区,35.68618499999999,139.736126
13311,杉並区,35.68827800000001,139.652352
13312,江戸川区,35.662198,139.884369
13313,荒川区,35.74952800000001,139.755496
13314,中野区,35.712035,139.662903
13315,世田谷区,35.650359,139.651897
13316,世田谷区,35.652687,139.62385
13317,文京区,35.701413,139.764617
13318,足立区,35.771442,139.84668100000002
13319,中野区,35.698994,139.68565800000002
13320,葛飾区,35.740423,139.850412
13321,大田区,35.562543,139.743604
13322,練馬区,35.766349,139.649797
13323,台東区,35.72754699999999,139.78753799999998
13324,大田区,35.576362,139.718961
13325,葛飾区,35.758888,139.824712
13326,目黒区,35.610267,139.66704099999998
13327,千代田区,35.69432800000001,139.780497
13328,葛飾区,35.766586,139.8682
13329,品川区,35.59615,139.736031
13330,練馬区,35.75039500000001,139.574416
13331,世田谷区,35.659556,139.657205
13332,墨田区,35.70068900000001,139.806674
13333,目黒区,35.640390999999994,139.71378
13334,葛飾区,35.750206,139.858226
13335,板橋区,35.751817,139.713809
13336,練馬区,35.735807,139.677563
13337,中央区,35.672914,139.768126
13338,世田谷区,35.645638,139.65213899999998
13339,世田谷区,35.631776,139.596569
13340,江東区,35.704637,139.822325
13341,杉並区,35.676313,139.661301
13342,大田区,35.568861,139.71518500000002
13343,世田谷区,35.640459,139.58726399999998
13344,葛飾区,35.761562,139.839342
13345,北区,35.765801,139.71665
13346,豊島区,35.723122,139.70558300000002
13347,杉並区,35.69296,139.621781
13348,世田谷区,35.64027,139.604999
13349,杉並区,35.711568,139.612943
13350,渋谷区,35.655642,139.700634
13351,板橋区,35.770657,139.70316200000002
13352,墨田区,35.694486,139.807187
13353,豊島区,35.729156,139.703878
13354,板橋区,35.773393,139.696299
13355,港区,35.651338,139.751694
13356,大田区,35.582907,139.700656
13357,世田谷区,35.61072700000001,139.649197
13358,練馬区,35.73851900000001,139.669502
13359,世田谷区,35.645693,139.620252
13360,大田区,35.56751,139.732573
13361,港区,35.660852,139.716026
13362,世田谷区,35.637258,139.609018
13363,台東区,35.71759,139.784324
13364,世田谷区,35.649463,139.635487
13365,大田区,35.586198,139.682196
13366,足立区,35.744936,139.792197
13367,江戸川区,35.700131,139.88001599999998
13368,中央区,35.668796,139.786583
13369,豊島区,35.7356,139.704677
13370,港区,35.661899,139.720294
13371,葛飾区,35.737208,139.846839
13372,新宿区,35.703747,139.71801499999998
13373,世田谷区,35.655245,139.641523
13374,墨田区,35.694484,139.804232
13375,中野区,35.719571,139.63413799999998
13376,大田区,35.59054099999999,139.705525
13377,中央区,35.6629,139.779212
13378,練馬区,35.753148,139.573302
13379,目黒区,35.629413,139.706178
13380,渋谷区,35.68553499999999,139.698743
13381,北区,35.768532,139.73412
13382,大田区,35.573399,139.72925
13383,中央区,35.668867,139.78335
13384,世田谷区,35.629829,139.648728
13385,大田区,35.589109,139.683551
13386,台東区,35.703252,139.77843700000003
13387,板橋区,35.781141,139.69935900000002
13388,江戸川区,35.714807,139.88631999999998
13389,大田区,35.589109,139.683551
13390,足立区,35.763224,139.765885
13391,板橋区,35.778714,139.63858000000002
13392,文京区,35.70970300000001,139.72962900000002
13393,渋谷区,35.66638837798594,139.6941170590431
13394,中央区,35.674363,139.78266399999998
13395,江東区,35.670909,139.830018
13396,新宿区,35.69029600000001,139.72730900000002
13397,杉並区,35.70117,139.614911
13398,目黒区,35.623987,139.671223
13399,大田区,35.59795300000001,139.682353
13400,杉並区,35.70222800000001,139.61033500000002
13401,江東区,35.688767,139.812698
13402,足立区,35.80520999999999,139.7882
13403,港区,35.666859,139.757097
13404,足立区,35.745585,139.815065
13405,大田区,35.562196,139.706307
13406,世田谷区,35.620834,139.614744
13407,文京区,35.713136,139.747864
13408,文京区,35.729052,139.74068300000002
13409,江戸川区,35.70699099999999,139.90793200000002
13410,港区,35.648744,139.755448
13411,江東区,35.702829,139.829153
13412,葛飾区,35.764145,139.87031499999998
13413,杉並区,35.710158,139.617404
13414,練馬区,35.734074,139.675112
13415,世田谷区,35.637698,139.664603
13416,中央区,35.671035,139.780462
13417,港区,35.661226,139.725358
13418,葛飾区,35.73959,139.85588700000002
13419,板橋区,35.768891,139.698461
13420,中野区,35.710451,139.67793
13421,板橋区,35.767045,139.679012
13422,杉並区,35.7002,139.65133500000002
13423,板橋区,35.758465,139.677622
13424,葛飾区,35.739525,139.82735300000002
13425,江戸川区,35.657707,139.870784
13426,江東区,35.658076,139.817748
13427,杉並区,35.670024,139.638524
13428,中野区,35.720673,139.67013300000002
13429,大田区,35.565837,139.715229
13430,豊島区,35.725185,139.68748100000002
13431,中野区,35.724418,139.641037
13432,練馬区,35.747042,139.604167
13433,新宿区,35.69948400000001,139.693877
13434,江戸川区,35.732583,139.878189
13435,墨田区,35.697911,139.810229
13436,目黒区,35.615008,139.680839
13437,練馬区,35.728629,139.580088
13438,渋谷区,35.683824,139.682573
13439,千代田区,35.70143,139.77237
13440,練馬区,35.752042,139.610622
13441,世田谷区,35.654609,139.619124
13442,中野区,35.711874,139.67155
13443,足立区,35.772271,139.80805800000002
13444,墨田区,35.723057,139.828893
13445,杉並区,35.676313,139.661301
13446,渋谷区,35.680757,139.69097
13447,足立区,35.74257700000001,139.792502
13448,大田区,35.570808,139.727932
13449,葛飾区,35.75532600000001,139.87186599999998
13450,新宿区,35.696809,139.725201
13451,中央区,35.67061500000001,139.776432
13452,港区,35.634002,139.745217
13453,荒川区,35.735165,139.774363
13454,葛飾区,35.756936,139.85193
13455,世田谷区,35.636667,139.642379
13456,江東区,35.65379799999999,139.80066399999998
13457,杉並区,35.70699699999999,139.612819
13458,中央区,35.685222,139.789481
13459,台東区,35.713884,139.78662
13460,品川区,35.621432,139.716165
13461,江戸川区,35.737696,139.878026
13462,葛飾区,35.758391,139.86924399999998
13463,江東区,35.640906,139.789578
13464,杉並区,35.707654,139.63736200000002
13465,墨田区,35.697449,139.801424
13466,江戸川区,35.709825,139.841548
13467,中野区,35.72467,139.63556100000002
13468,豊島区,35.73267,139.740534
13469,足立区,35.790038,139.78481499999998
13470,練馬区,35.756373,139.593674
13471,杉並区,35.71680300000001,139.612582
13472,荒川区,35.738852,139.77575
